13.833333	9.68
13.888889	9.70
13.944444	9.67
14.000000	9.69
14.055556	9.68
14.111111	9.68
14.166667	9.67
14.222222	9.66
14.277778	9.60
14.333333	9.59
14.388889	9.47
14.444444	9.46
14.500000	9.46
14.555556	9.44
14.611111	9.58
14.666667	9.59
14.722222	9.67
14.777778	9.63
14.833333	9.69
14.888889	9.71
14.944444	10.57
15.000000	9.69
15.055556	9.69
15.111111	9.67
15.166667	9.62
15.222222	9.64
15.277778	9.68
15.333333	9.69
15.388889	9.69
15.444444	9.67
15.500000	9.64
15.555556	9.63
15.611111	9.62
15.666667	9.67
15.722222	9.60
15.777778	9.68
15.833333	9.60
15.888889	9.67
15.944444	9.61
16.000000	9.63
16.055556	9.64
16.111111	9.64
16.166667	9.63
16.222222	9.59
16.277778	9.60
16.333333	9.59
16.388889	9.56
16.444444	9.56
16.500000	9.59
16.555556	9.57
16.611111	9.55
16.666667	9.54
16.722222	9.53
16.777778	9.48
16.833333	9.49
16.888889	9.58
16.944444	9.54
17.000000	9.52
17.055556	9.48
17.111111	9.48
17.166667	9.47
17.222222	9.46
17.277778	9.46
17.333333	9.42
17.388889	9.43
17.444444	9.41
17.500000	9.40
17.555556	9.39
17.611111	9.38
17.666667	9.37
17.722222	9.36
17.777778	9.35
17.833333	9.32
17.888889	9.33
17.944444	9.30
18.000000	9.30
18.055556	9.28
18.111111	9.28
18.166667	9.26
18.222222	9.25
18.277778	9.22
18.333333	9.20
18.388889	9.14
18.444444	9.16
18.500000	9.18
18.555556	9.16
18.611111	9.16
18.666667	9.14
18.722222	9.13
18.777778	9.13
18.833333	9.10
18.888889	9.11
18.944444	9.08
19.000000	9.09
19.055556	9.06
19.111111	9.06
19.166667	9.04
19.222222	9.03
19.277778	9.02
19.333333	9.00
19.388889	9.00
19.444444	8.97
19.500000	8.98
19.555556	8.96
19.611111	8.95
19.666667	8.94
19.722222	8.93
19.777778	8.93
19.833333	8.90
19.888889	8.90
19.944444	8.87
20.000000	8.89
20.055556	8.85
20.111111	8.84
20.166667	8.85
20.222222	8.84
20.277778	8.79
20.333333	8.76
20.388889	8.75
20.444444	8.74
20.500000	8.74
20.555556	8.73
20.611111	8.72
20.666667	8.70
20.722222	8.69
20.777778	8.69
20.833333	8.66
20.888889	8.67
20.944444	8.64
21.000000	8.65
21.055556	8.62
21.111111	8.62
21.166667	8.61
21.222222	8.59
21.277778	8.59
21.333333	8.56
21.388889	8.57
21.444444	8.55
21.500000	8.55
21.555556	8.52
21.611111	8.54
21.666667	8.52
21.722222	8.50
21.777778	8.50
21.833333	8.47
21.888889	8.48
21.944444	8.45
22.000000	8.46
22.055556	8.44
22.111111	8.44
22.166667	8.41
22.222222	8.39
22.277778	8.36
22.333333	8.38
22.388889	8.39
22.444444	8.34
22.500000	8.37
22.555556	8.36
22.611111	8.36
22.666667	8.37
22.722222	8.36
22.777778	8.36
22.833333	8.35
22.888889	8.36
22.944444	8.34
23.000000	8.35
23.055556	8.33
23.111111	8.33
23.166667	8.33
23.222222	8.32
23.277778	8.34
23.333333	8.30
23.388889	8.31
23.444444	8.29
23.500000	8.30
23.555556	8.28
23.611111	8.29
23.666667	8.27
23.722222	8.26
23.777778	8.27
23.833333	8.25
23.888889	8.27
23.944444	8.24
24.000000	8.26
24.055556	8.24
24.111111	8.24
24.166667	8.24
24.222222	8.22
24.277778	8.23
24.333333	8.21
24.388889	8.22
24.444444	8.20
24.500000	8.21
24.555556	8.20
24.611111	8.20
24.666667	8.20
24.722222	8.19
24.777778	8.18
24.833333	8.22
24.888889	8.30
24.944444	8.34
25.000000	14.03
38.277778	14.25
51.555556	14.56
64.833333	15.55
78.111111	15.70
91.388889	14.95
104.666667	14.21
117.944444	14.28
131.222222	14.05
144.500000	14.08
157.777778	14.12
171.055556	14.71
184.333333	14.88
197.611111	14.88
210.888889	14.32
224.166667	14.50
237.444444	13.88
250.722222	13.26
264.000000	13.64
277.277778	14.14
290.555556	14.45
303.833333	14.82
317.111111	14.66
330.388889	14.75
343.666667	14.76
356.944444	14.40
370.222222	14.58
383.500000	14.42
396.777778	14.11
410.055556	14.14
423.333333	13.55
436.611111	13.64
449.888889	13.85
463.166667	13.95
476.444444	14.18
489.722222	14.82
503.000000	14.55
516.277778	13.97
529.555556	13.82
542.833333	14.01
556.111111	14.39
569.388889	14.48
582.666667	14.70
595.944444	14.83
609.222222	14.92
622.500000	14.03
635.777778	13.45
649.055556	13.45
662.333333	13.39
675.611111	13.17
688.888889	13.46
702.166667	13.54
715.444444	13.68
728.722222	13.80
742.000000	14.00
755.277778	14.44
768.555556	14.77
781.833333	14.75
795.111111	14.58
808.388889	14.11
821.666667	13.83
834.944444	13.73
848.222222	13.75
861.500000	13.74
874.777778	13.67
888.055556	13.58
901.333333	13.64
914.611111	13.15
927.888889	13.27
941.166667	13.18
954.444444	13.44
967.722222	13.47
981.000000	13.36
994.277778	13.68
1007.555556	14.08
1020.833333	14.39
1034.111111	14.47
1047.388889	14.27
1060.666667	14.05
1073.944444	14.01
1087.222222	13.69
1100.500000	13.36
1113.777778	13.45
1127.055556	13.59
1140.333333	13.67
1153.611111	13.77
1166.888889	13.47
1180.166667	13.31
1193.444444	13.59
1206.722222	13.97
1220.000000	13.75
1233.277778	13.58
1246.555556	12.98
1259.833333	13.00
1273.111111	12.90
1286.388889	13.09
1299.666667	13.38
1312.944444	13.88
1326.222222	14.34
1339.500000	14.18
1352.777778	13.46
1366.055556	13.10
1379.333333	13.02
1392.611111	13.11
1405.888889	13.24
1419.166667	13.26
1432.444444	13.45
1445.722222	12.92
1459.000000	13.00
1472.277778	13.25
1485.555556	13.82
1498.833333	13.53
1512.111111	13.34
1525.388889	13.21
1538.666667	13.04
1551.944444	12.83
1565.222222	12.81
1578.500000	13.01
1591.777778	12.88
1605.055556	13.11
1618.333333	12.79
1631.611111	12.56
1644.888889	13.07
1658.166667	13.48
1671.444444	13.75
1684.722222	13.41
1698.000000	13.08
1711.277778	12.88
1724.555556	13.07
1737.833333	13.33
1751.111111	13.62
1764.388889	13.75
1777.666667	13.47
1790.944444	13.75
1804.222222	13.56
1817.500000	13.39
1830.777778	13.38
1844.055556	13.43
1857.333333	13.27
1870.611111	12.97
1883.888889	12.91
1897.166667	12.88
1910.444444	13.09
1923.722222	13.25
1937.000000	13.27
1950.277778	13.22
1963.555556	13.66
1976.833333	14.17
1990.111111	14.53
2003.388889	14.48
2016.666667	14.18
2029.944444	14.07
2043.222222	13.39
2056.500000	13.11
2069.777778	12.97
2083.055556	12.50
2096.333333	12.11
2109.611111	12.31
2122.888889	12.61
2136.166667	12.84
2149.444444	13.30
2162.722222	13.68
2176.000000	14.05
2189.277778	14.14
2202.555556	13.68
2215.833333	13.64
2229.111111	13.48
2242.388889	13.38
2255.666667	13.69
2268.944444	13.83
2282.222222	13.73
2295.500000	13.35
2308.777778	13.09
2322.055556	13.08
2335.333333	13.11
2348.611111	13.18
2361.888889	13.30
2375.166667	13.11
2388.444444	13.06
2401.722222	13.33
2415.000000	14.09
2428.277778	14.39
2441.555556	13.97
2454.833333	12.86
2468.111111	12.48
2481.388889	12.38
2494.666667	11.94
2507.944444	12.12
2521.222222	12.81
2534.500000	13.65
2547.777778	14.18
2561.055556	14.09
2574.333333	14.22
2587.611111	13.96
2600.888889	13.37
2614.166667	12.71
2627.444444	12.50
2640.722222	12.54
2654.000000	12.72
2667.277778	12.99
2680.555556	13.13
2693.833333	13.07
2707.111111	13.22
2720.388889	13.27
2733.666667	13.30
2746.944444	13.05
2760.222222	12.85
2773.500000	12.51
2786.777778	12.34
2800.055556	12.47
2813.333333	12.63
2826.611111	12.90
2839.888889	13.03
2853.166667	13.11
2866.444444	13.18
2879.722222	13.07
2893.000000	13.07
2906.277778	13.10
2919.555556	12.94
2932.833333	12.85
2946.111111	12.80
2959.388889	13.05
2972.666667	13.13
2985.944444	13.22
2999.222222	13.13
3012.500000	12.99
3025.777778	12.64
3039.055556	12.52
3052.333333	12.79
3065.611111	12.79
3078.888889	12.60
3092.166667	12.91
3105.444444	13.09
3118.722222	13.18
3132.000000	13.09
3145.277778	13.27
3158.555556	13.39
3171.833333	13.39
3185.111111	13.27
3198.388889	12.91
3211.666667	13.00
3224.944444	13.26
3238.222222	13.28
3251.500000	13.34
3264.777778	13.41
3278.055556	13.39
3291.333333	13.19
3304.611111	13.06
3317.888889	12.93
3331.166667	13.04
3344.444444	13.14
3357.722222	13.26
3371.000000	13.33
3384.277778	13.25
3397.555556	13.06
3410.833333	12.79
3424.111111	12.70
3437.388889	12.76
3450.666667	12.42
3463.944444	12.35
3477.222222	12.59
3490.500000	13.11
3503.777778	12.91
3517.055556	12.89
3530.333333	13.06
3543.611111	13.22
3556.888889	13.18
3570.166667	13.27
3583.444444	13.27
3596.722222	13.27
3610.000000	13.02
3623.277778	12.83
3636.555556	12.76
3649.833333	12.77
3663.111111	12.81
3676.388889	12.71
3689.666667	12.40
3702.944444	12.46
3716.222222	12.57
3729.500000	12.43
3742.777778	12.46
3756.055556	12.39
3769.333333	12.38
3782.611111	12.52
3795.888889	12.55
3809.166667	12.53
3822.444444	12.73
3835.722222	12.47
3849.000000	12.46
3862.277778	12.57
3875.555556	12.51
3888.833333	12.08
3902.111111	11.80
3915.388889	11.66
3928.666667	11.59
3941.944444	11.65
3955.222222	11.62
3968.500000	11.57
3981.777778	11.60
3995.055556	11.71
4008.333333	11.73
4021.611111	12.02
4034.888889	11.87
4048.166667	11.56
4061.444444	11.56
4074.722222	11.55
4088.000000	11.52
4101.277778	11.61
4114.555556	11.61
4127.833333	11.52
4141.111111	11.39
4154.388889	11.32
4167.666667	11.33
4180.944444	11.26
4194.222222	11.17
4207.500000	11.10
4220.777778	11.08
4234.055556	11.09
4247.333333	10.93
4260.611111	11.12
4273.888889	10.91
4287.166667	11.15
4300.444444	11.01
4313.722222	10.74
4327.000000	10.53
4340.277778	10.48
4353.555556	10.40
4366.833333	10.28
4380.111111	10.14
4393.388889	9.97
4406.666667	9.85
4419.944444	9.62
4433.222222	9.59
4446.500000	9.59
4459.777778	9.55
4473.055556	9.53
4486.333333	9.60
4499.611111	9.72
4512.888889	9.86
4526.166667	9.97
4539.444444	10.03
4552.722222	9.90
4566.000000	9.86
4579.277778	9.69
4592.555556	9.48
4605.833333	9.13
4619.111111	8.73
4632.388889	8.31
4645.666667	8.01
4658.944444	8.01
4672.222222	8.25
4685.500000	8.53
4698.777778	8.51
4712.055556	8.55
4725.333333	8.40
4738.611111	8.66
4751.888889	8.49
4765.166667	8.43
4778.444444	8.26
4791.722222	8.28
4805.000000	8.14
4818.277778	7.72
4831.555556	7.02
4844.833333	6.60
4858.111111	6.03
4871.388889	5.51
4884.666667	5.56
4897.944444	5.54
4911.222222	5.85
4924.500000	5.99
4937.777778	6.19
4951.055556	6.28
4964.333333	6.15
4977.611111	6.15
4990.888889	6.27
5004.166667	6.45
5017.444444	6.59
5030.722222	6.78
5044.000000	6.91
5057.277778	6.97
5070.555556	7.05
5083.833333	7.06
5097.111111	7.06
5110.388889	6.83
5123.666667	6.44
5136.944444	6.11
5150.222222	5.96
5163.500000	5.97
5176.777778	5.96
5190.055556	5.85
5203.333333	5.65
5216.611111	5.80
5229.888889	5.64
5243.166667	5.49
5256.444444	5.23
5269.722222	4.96
5283.000000	5.05
5296.277778	4.45
5309.555556	4.46
5322.833333	4.64
5336.111111	4.86
5349.388889	4.85
5362.666667	4.73
5375.944444	4.69
5389.222222	4.62
5402.500000	4.43
5415.777778	4.35
5429.055556	4.17
5442.333333	3.87
5455.611111	3.62
5468.888889	3.35
5482.166667	3.25
5495.444444	3.19
5508.722222	3.00
5522.000000	2.74
5535.277778	2.45
5548.555556	2.20
5561.833333	2.07
5575.111111	1.95
5588.388889	1.81
5601.666667	1.72
5614.944444	1.77
5628.222222	1.48
5641.500000	1.38
5654.777778	1.33
5668.055556	1.74
5681.333333	1.44
5694.611111	1.39
5707.888889	1.32
5721.166667	1.22
5734.444444	1.05
5747.722222	1.01
5761.000000	0.73
5774.277778	0.50
5787.555556	0.26
5800.833333	0.06
5814.111111	-0.11
5827.388889	-0.29
5840.666667	-0.29
5853.944444	-0.35
5867.222222	-0.38
5880.500000	-0.55
5893.777778	-0.59
5907.055556	-0.87
5920.333333	-0.93
5933.611111	-1.07
5946.888889	-1.31
5960.166667	-1.56
5973.444444	-1.75
5986.722222	-1.95
6000.000000	-2.27
